Id,SalePrice
1578,148191.82801126837
1579,122107.27521827052
1580,223956.46665997113
1581,145042.29838458684
1582,122107.27521827052
1583,291161.03822096775
1584,223956.46665997113
1585,122107.27521827052
1586,99734.05605666855
1587,99734.05605666855
1588,145042.29838458684
1589,99734.05605666855
1590,145042.29838458684
1591,122107.27521827052
1592,145042.29838458684
1593,122107.27521827052
1594,148191.82801126837
1595,148191.82801126837
1596,223956.46665997113
1597,148191.82801126837
1598,186814.6263353361
1599,291161.03822096775
1600,291161.03822096775
1601,99734.05605666855
1602,99734.05605666855
1603,99734.05605666855
1604,291161.03822096775
1605,291161.03822096775
1606,145042.29838458684
1607,148191.82801126837
1608,186814.6263353361
1609,186814.6263353361
1610,181229.58217275082
1611,145042.29838458684
1612,181229.58217275082
1613,145042.29838458684
1614,122107.27521827052
1615,99734.05605666855
1616,99734.05605666855
1617,99734.05605666855
1618,122107.27521827052
1619,122107.27521827052
1620,148191.82801126837
1621,99734.05605666855
1622,181229.58217275082
1623,291161.03822096775
1624,181229.58217275082
1625,122107.27521827052
1626,181229.58217275082
1627,181229.58217275082
1628,291161.03822096775
1629,186814.6263353361
1630,291161.03822096775
1631,291161.03822096775
1632,291161.03822096775
1633,186814.6263353361
1634,181229.58217275082
1635,181229.58217275082
1636,145042.29838458684
1637,148191.82801126837
1638,223956.46665997113
1639,181229.58217275082
1640,223956.46665997113
1641,181229.58217275082
1642,223956.46665997113
1643,291161.03822096775
1644,291161.03822096775
1645,181229.58217275082
1646,145042.29838458684
1647,186814.6263353361
1648,145042.29838458684
1649,145042.29838458684
1650,122107.27521827052
1651,122107.27521827052
1652,99734.05605666855
1653,99734.05605666855
1654,181229.58217275082
1655,186814.6263353361
1656,148191.82801126837
1657,148191.82801126837
1658,181229.58217275082
1659,186814.6263353361
1660,122107.27521827052
1661,291161.03822096775
1662,291161.03822096775
1663,291161.03822096775
1664,291161.03822096775
1665,291161.03822096775
1666,291161.03822096775
1667,291161.03822096775
1668,291161.03822096775
1669,291161.03822096775
1670,291161.03822096775
1671,223956.46665997113
1672,291161.03822096775
1673,291161.03822096775
1674,291161.03822096775
1675,145042.29838458684
1676,145042.29838458684
1677,186814.6263353361
1678,291161.03822096775
1679,291161.03822096775
1680,291161.03822096775
1681,291161.03822096775
1682,291161.03822096775
1683,186814.6263353361
1684,186814.6263353361
1685,181229.58217275082
1686,186814.6263353361
1687,186814.6263353361
1688,186814.6263353361
1689,186814.6263353361
1690,186814.6263353361
1691,186814.6263353361
1692,291161.03822096775
1693,186814.6263353361
1694,181229.58217275082
1695,186814.6263353361
1696,223956.46665997113
1697,186814.6263353361
1698,291161.03822096775
1699,291161.03822096775
1700,223956.46665997113
1701,291161.03822096775
1702,291161.03822096775
1703,291161.03822096775
1704,291161.03822096775
1705,291161.03822096775
1706,291161.03822096775
1707,186814.6263353361
1708,186814.6263353361
1709,291161.03822096775
1710,291161.03822096775
1711,291161.03822096775
1712,291161.03822096775
1713,186814.6263353361
1714,186814.6263353361
1715,186814.6263353361
1716,186814.6263353361
1717,186814.6263353361
1718,145042.29838458684
1719,223956.46665997113
1720,291161.03822096775
1721,186814.6263353361
1722,145042.29838458684
1723,145042.29838458684
1724,186814.6263353361
1725,223956.46665997113
1726,181229.58217275082
1727,145042.29838458684
1728,186814.6263353361
1729,181229.58217275082
1730,148191.82801126837
1731,122107.27521827052
1732,122107.27521827052
1733,122107.27521827052
1734,145042.29838458684
1735,122107.27521827052
1736,122107.27521827052
1737,291161.03822096775
1738,223956.46665997113
1739,223956.46665997113
1740,181229.58217275082
1741,145042.29838458684
1742,148191.82801126837
1743,186814.6263353361
1744,291161.03822096775
1745,223956.46665997113
1746,291161.03822096775
1747,223956.46665997113
1748,181229.58217275082
1749,145042.29838458684
1750,145042.29838458684
1751,223956.46665997113
1752,122107.27521827052
1753,148191.82801126837
1754,223956.46665997113
1755,145042.29838458684
1756,122107.27521827052
1757,122107.27521827052
1758,145042.29838458684
1759,148191.82801126837
1760,145042.29838458684
1761,145042.29838458684
1762,181229.58217275082
1763,181229.58217275082
1764,122107.27521827052
1765,148191.82801126837
1766,181229.58217275082
1767,148191.82801126837
1768,145042.29838458684
1769,186814.6263353361
1770,122107.27521827052
1771,145042.29838458684
1772,148191.82801126837
1773,145042.29838458684
1774,148191.82801126837
1775,145042.29838458684
1776,99734.05605666855
1777,99734.05605666855
1778,145042.29838458684
1779,99734.05605666855
1780,186814.6263353361
1781,145042.29838458684
1782,99734.05605666855
1783,99734.05605666855
1784,99734.05605666855
1785,145042.29838458684
1786,148191.82801126837
1787,186814.6263353361
1788,99734.05605666855
1789,99734.05605666855
1790,99734.05605666855
1791,181229.58217275082
1792,148191.82801126837
1793,145042.29838458684
1794,122107.27521827052
1795,145042.29838458684
1796,99734.05605666855
1797,99734.05605666855
1798,145042.29838458684
1799,99734.05605666855
1800,99734.05605666855
1801,148191.82801126837
1802,148191.82801126837
1803,148191.82801126837
1804,122107.27521827052
1805,145042.29838458684
1806,122107.27521827052
1807,148191.82801126837
1808,99734.05605666855
1809,148191.82801126837
1810,148191.82801126837
1811,148191.82801126837
1812,148191.82801126837
1813,99734.05605666855
1814,122107.27521827052
1815,99734.05605666855
1816,99734.05605666855
1817,148191.82801126837
1818,148191.82801126837
1819,99734.05605666855
1820,99734.05605666855
1821,148191.82801126837
1822,148191.82801126837
1823,99734.05605666855
1824,148191.82801126837
1825,148191.82801126837
1826,99734.05605666855
1827,122107.27521827052
1828,148191.82801126837
1829,145042.29838458684
1830,148191.82801126837
1831,223956.46665997113
1832,148191.82801126837
1833,148191.82801126837
1834,148191.82801126837
1835,223956.46665997113
1836,148191.82801126837
1837,122107.27521827052
1838,148191.82801126837
1839,99734.05605666855
1840,145042.29838458684
1841,145042.29838458684
1842,99734.05605666855
1843,145042.29838458684
1844,99734.05605666855
1845,148191.82801126837
1846,145042.29838458684
1847,148191.82801126837
1848,99734.05605666855
1849,148191.82801126837
1850,145042.29838458684
1851,148191.82801126837
1852,145042.29838458684
1853,145042.29838458684
1854,186814.6263353361
1855,99734.05605666855
1856,223956.46665997113
1857,148191.82801126837
1858,148191.82801126837
1859,148191.82801126837
1860,145042.29838458684
1861,148191.82801126837
1862,223956.46665997113
1863,223956.46665997113
1864,223956.46665997113
1865,291161.03822096775
1866,291161.03822096775
1867,291161.03822096775
1868,291161.03822096775
1869,186814.6263353361
1870,291161.03822096775
1871,291161.03822096775
1872,181229.58217275082
1873,223956.46665997113
1874,122107.27521827052
1875,186814.6263353361
1876,181229.58217275082
1877,186814.6263353361
1878,186814.6263353361
1879,122107.27521827052
1880,122107.27521827052
1881,186814.6263353361
1882,291161.03822096775
1883,223956.46665997113
1884,223956.46665997113
1885,291161.03822096775
1886,291161.03822096775
1887,186814.6263353361
1888,291161.03822096775
1889,181229.58217275082
1890,145042.29838458684
1891,99734.05605666855
1892,122107.27521827052
1893,145042.29838458684
1894,148191.82801126837
1895,148191.82801126837
1896,99734.05605666855
1897,122107.27521827052
1898,99734.05605666855
1899,122107.27521827052
1900,186814.6263353361
1901,148191.82801126837
1902,145042.29838458684
1903,223956.46665997113
1904,145042.29838458684
1905,181229.58217275082
1906,148191.82801126837
1907,148191.82801126837
1908,99734.05605666855
1909,99734.05605666855
1910,99734.05605666855
1911,181229.58217275082
1912,223956.46665997113
1913,148191.82801126837
1914,99734.05605666855
1915,291161.03822096775
1916,99734.05605666855
1917,291161.03822096775
1918,122107.27521827052
1919,122107.27521827052
1920,148191.82801126837
1921,291161.03822096775
1922,291161.03822096775
1923,181229.58217275082
1924,186814.6263353361
1925,223956.46665997113
1926,291161.03822096775
1927,145042.29838458684
1928,148191.82801126837
1929,99734.05605666855
1930,99734.05605666855
1931,122107.27521827052
1932,99734.05605666855
1933,181229.58217275082
1934,181229.58217275082
1935,181229.58217275082
1936,181229.58217275082
1937,181229.58217275082
1938,148191.82801126837
1939,291161.03822096775
1940,291161.03822096775
1941,181229.58217275082
1942,181229.58217275082
1943,291161.03822096775
1944,291161.03822096775
1945,291161.03822096775
1946,148191.82801126837
1947,291161.03822096775
1948,181229.58217275082
1949,186814.6263353361
1950,186814.6263353361
1951,223956.46665997113
1952,223956.46665997113
1953,145042.29838458684
1954,223956.46665997113
1955,99734.05605666855
1956,223956.46665997113
1957,148191.82801126837
1958,291161.03822096775
1959,148191.82801126837
1960,122107.27521827052
1961,122107.27521827052
1962,99734.05605666855
1963,99734.05605666855
1964,99734.05605666855
1965,181229.58217275082
1966,186814.6263353361
1967,291161.03822096775
1968,291161.03822096775
1969,291161.03822096775
1970,291161.03822096775
1971,291161.03822096775
1972,291161.03822096775
1973,291161.03822096775
1974,291161.03822096775
1975,291161.03822096775
1976,291161.03822096775
1977,291161.03822096775
1978,291161.03822096775
1979,291161.03822096775
1980,186814.6263353361
1981,291161.03822096775
1982,291161.03822096775
1983,291161.03822096775
1984,186814.6263353361
1985,186814.6263353361
1986,186814.6263353361
1987,186814.6263353361
1988,181229.58217275082
1989,223956.46665997113
1990,223956.46665997113
1991,186814.6263353361
1992,223956.46665997113
1993,186814.6263353361
1994,223956.46665997113
1995,186814.6263353361
1996,291161.03822096775
1997,291161.03822096775
1998,291161.03822096775
1999,223956.46665997113
2000,291161.03822096775
2001,223956.46665997113
2002,186814.6263353361
2003,291161.03822096775
2004,291161.03822096775
2005,291161.03822096775
2006,291161.03822096775
2007,291161.03822096775
2008,186814.6263353361
2009,181229.58217275082
2010,186814.6263353361
2011,145042.29838458684
2012,186814.6263353361
2013,181229.58217275082
2014,181229.58217275082
2015,186814.6263353361
2016,181229.58217275082
2017,223956.46665997113
2018,122107.27521827052
2019,122107.27521827052
2020,122107.27521827052
2021,122107.27521827052
2022,148191.82801126837
2023,148191.82801126837
2024,181229.58217275082
2025,291161.03822096775
2026,186814.6263353361
2027,99734.05605666855
2028,186814.6263353361
2029,148191.82801126837
2030,291161.03822096775
2031,291161.03822096775
2032,291161.03822096775
2033,291161.03822096775
2034,186814.6263353361
2035,223956.46665997113
2036,291161.03822096775
2037,291161.03822096775
2038,291161.03822096775
2039,291161.03822096775
2040,291161.03822096775
2041,291161.03822096775
2042,223956.46665997113
2043,181229.58217275082
2044,181229.58217275082
2045,186814.6263353361
2046,148191.82801126837
2047,148191.82801126837
2048,122107.27521827052
2049,148191.82801126837
2050,186814.6263353361
2051,99734.05605666855
2052,145042.29838458684
2053,145042.29838458684
2054,99734.05605666855
2055,181229.58217275082
2056,99734.05605666855
2057,145042.29838458684
2058,181229.58217275082
2059,145042.29838458684
2060,181229.58217275082
2061,181229.58217275082
2062,145042.29838458684
2063,99734.05605666855
2064,145042.29838458684
2065,122107.27521827052
2066,181229.58217275082
2067,181229.58217275082
2068,148191.82801126837
2069,99734.05605666855
2070,99734.05605666855
2071,99734.05605666855
2072,148191.82801126837
2073,122107.27521827052
2074,186814.6263353361
2075,145042.29838458684
2076,122107.27521827052
2077,145042.29838458684
2078,145042.29838458684
2079,99734.05605666855
2080,122107.27521827052
2081,122107.27521827052
2082,148191.82801126837
2083,148191.82801126837
2084,122107.27521827052
2085,145042.29838458684
2086,99734.05605666855
2087,99734.05605666855
2088,99734.05605666855
2089,99734.05605666855
2090,148191.82801126837
2091,148191.82801126837
2092,148191.82801126837
2093,148191.82801126837
2094,186814.6263353361
2095,148191.82801126837
2096,99734.05605666855
2097,99734.05605666855
2098,148191.82801126837
2099,99734.05605666855
2100,148191.82801126837
2101,148191.82801126837
2102,186814.6263353361
2103,99734.05605666855
2104,148191.82801126837
2105,148191.82801126837
2106,99734.05605666855
2107,223956.46665997113
2108,122107.27521827052
2109,122107.27521827052
2110,145042.29838458684
2111,186814.6263353361
2112,148191.82801126837
2113,99734.05605666855
2114,99734.05605666855
2115,148191.82801126837
2116,122107.27521827052
2117,148191.82801126837
2118,99734.05605666855
2119,122107.27521827052
2120,99734.05605666855
2121,122107.27521827052
2122,99734.05605666855
2123,99734.05605666855
2124,223956.46665997113
2125,148191.82801126837
2126,148191.82801126837
2127,148191.82801126837
2128,148191.82801126837
2129,99734.05605666855
2130,148191.82801126837
2131,148191.82801126837
2132,122107.27521827052
2133,145042.29838458684
2134,99734.05605666855
2135,99734.05605666855
2136,99734.05605666855
2137,145042.29838458684
2138,122107.27521827052
2139,145042.29838458684
2140,122107.27521827052
2141,99734.05605666855
2142,145042.29838458684
2143,145042.29838458684
2144,145042.29838458684
2145,122107.27521827052
2146,122107.27521827052
2147,148191.82801126837
2148,99734.05605666855
2149,122107.27521827052
2150,186814.6263353361
2151,186814.6263353361
2152,148191.82801126837
2153,148191.82801126837
2154,122107.27521827052
2155,99734.05605666855
2156,181229.58217275082
2157,186814.6263353361
2158,223956.46665997113
2159,223956.46665997113
2160,186814.6263353361
2161,291161.03822096775
2162,291161.03822096775
2163,291161.03822096775
2164,291161.03822096775
2165,148191.82801126837
2166,122107.27521827052
2167,186814.6263353361
2168,181229.58217275082
2169,186814.6263353361
2170,223956.46665997113
2171,122107.27521827052
2172,145042.29838458684
2173,181229.58217275082
2174,223956.46665997113
2175,291161.03822096775
2176,291161.03822096775
2177,223956.46665997113
2178,291161.03822096775
2179,122107.27521827052
2180,148191.82801126837
2181,186814.6263353361
2182,186814.6263353361
2183,186814.6263353361
2184,145042.29838458684
2185,99734.05605666855
2186,145042.29838458684
2187,145042.29838458684
2188,181229.58217275082
2189,148191.82801126837
2190,99734.05605666855
2191,99734.05605666855
2192,99734.05605666855
2193,99734.05605666855
2194,99734.05605666855
2195,122107.27521827052
2196,99734.05605666855
2197,122107.27521827052
2198,186814.6263353361
2199,148191.82801126837
2200,99734.05605666855
2201,99734.05605666855
2202,291161.03822096775
2203,148191.82801126837
2204,148191.82801126837
2205,122107.27521827052
2206,145042.29838458684
2207,291161.03822096775
2208,223956.46665997113
2209,148191.82801126837
2210,99734.05605666855
2211,122107.27521827052
2212,99734.05605666855
2213,99734.05605666855
2214,148191.82801126837
2215,99734.05605666855
2216,181229.58217275082
2217,99734.05605666855
2218,99734.05605666855
2219,99734.05605666855
2220,99734.05605666855
2221,291161.03822096775
2222,186814.6263353361
2223,223956.46665997113
2224,223956.46665997113
2225,148191.82801126837
2226,148191.82801126837
2227,186814.6263353361
2228,291161.03822096775
2229,291161.03822096775
2230,181229.58217275082
2231,186814.6263353361
2232,148191.82801126837
2233,145042.29838458684
2234,291161.03822096775
2235,181229.58217275082
2236,291161.03822096775
2237,291161.03822096775
2238,186814.6263353361
2239,145042.29838458684
2240,145042.29838458684
2241,145042.29838458684
2242,145042.29838458684
2243,148191.82801126837
2244,99734.05605666855
2245,99734.05605666855
2246,145042.29838458684
2247,99734.05605666855
2248,122107.27521827052
2249,122107.27521827052
2250,122107.27521827052
2251,148191.82801126837
2252,148191.82801126837
2253,181229.58217275082
2254,181229.58217275082
2255,181229.58217275082
2256,186814.6263353361
2257,181229.58217275082
2258,186814.6263353361
2259,181229.58217275082
2260,145042.29838458684
2261,291161.03822096775
2262,291161.03822096775
2263,291161.03822096775
2264,291161.03822096775
2265,148191.82801126837
2266,291161.03822096775
2267,291161.03822096775
2268,291161.03822096775
2269,145042.29838458684
2270,186814.6263353361
2271,186814.6263353361
2272,223956.46665997113
2273,145042.29838458684
2274,145042.29838458684
2275,145042.29838458684
2276,186814.6263353361
2277,148191.82801126837
2278,148191.82801126837
2279,122107.27521827052
2280,122107.27521827052
2281,145042.29838458684
2282,145042.29838458684
2283,99734.05605666855
2284,99734.05605666855
2285,186814.6263353361
2286,122107.27521827052
2287,291161.03822096775
2288,291161.03822096775
2289,291161.03822096775
2290,291161.03822096775
2291,291161.03822096775
2292,291161.03822096775
2293,291161.03822096775
2294,291161.03822096775
2295,291161.03822096775
2296,291161.03822096775
2297,291161.03822096775
2298,291161.03822096775
2299,291161.03822096775
2300,291161.03822096775
2301,291161.03822096775
2302,186814.6263353361
2303,291161.03822096775
2304,291161.03822096775
2305,145042.29838458684
2306,145042.29838458684
2307,145042.29838458684
2308,291161.03822096775
2309,291161.03822096775
2310,291161.03822096775
2311,186814.6263353361
2312,148191.82801126837
2313,181229.58217275082
2314,186814.6263353361
2315,181229.58217275082
2316,148191.82801126837
2317,145042.29838458684
2318,181229.58217275082
2319,186814.6263353361
2320,186814.6263353361
2321,291161.03822096775
2322,186814.6263353361
2323,186814.6263353361
2324,186814.6263353361
2325,186814.6263353361
2326,186814.6263353361
2327,223956.46665997113
2328,223956.46665997113
2329,181229.58217275082
2330,181229.58217275082
2331,291161.03822096775
2332,291161.03822096775
2333,291161.03822096775
2334,223956.46665997113
2335,291161.03822096775
2336,291161.03822096775
2337,186814.6263353361
2338,291161.03822096775
2339,291161.03822096775
2340,291161.03822096775
2341,186814.6263353361
2342,291161.03822096775
2343,186814.6263353361
2344,223956.46665997113
2345,291161.03822096775
2346,291161.03822096775
2347,186814.6263353361
2348,291161.03822096775
2349,148191.82801126837
2350,291161.03822096775
2351,291161.03822096775
2352,291161.03822096775
2353,181229.58217275082
2354,145042.29838458684
2355,186814.6263353361
2356,145042.29838458684
2357,186814.6263353361
2358,181229.58217275082
2359,99734.05605666855
2360,122107.27521827052
2361,145042.29838458684
2362,223956.46665997113
2363,145042.29838458684
2364,145042.29838458684
2365,291161.03822096775
2366,291161.03822096775
2367,291161.03822096775
2368,186814.6263353361
2369,291161.03822096775
2370,148191.82801126837
2371,148191.82801126837
2372,186814.6263353361
2373,291161.03822096775
2374,291161.03822096775
2375,291161.03822096775
2376,223956.46665997113
2377,291161.03822096775
2378,122107.27521827052
2379,181229.58217275082
2380,122107.27521827052
2381,145042.29838458684
2382,186814.6263353361
2383,186814.6263353361
2384,223956.46665997113
2385,145042.29838458684
2386,145042.29838458684
2387,122107.27521827052
2388,99734.05605666855
2389,122107.27521827052
2390,122107.27521827052
2391,122107.27521827052
2392,122107.27521827052
2393,186814.6263353361
2394,145042.29838458684
2395,181229.58217275082
2396,145042.29838458684
2397,181229.58217275082
2398,122107.27521827052
2399,99734.05605666855
2400,99734.05605666855
2401,122107.27521827052
2402,145042.29838458684
2403,148191.82801126837
2404,99734.05605666855
2405,145042.29838458684
2406,122107.27521827052
2407,145042.29838458684
2408,145042.29838458684
2409,145042.29838458684
2410,148191.82801126837
2411,122107.27521827052
2412,181229.58217275082
2413,145042.29838458684
2414,122107.27521827052
2415,148191.82801126837
2416,122107.27521827052
2417,145042.29838458684
2418,122107.27521827052
2419,148191.82801126837
2420,122107.27521827052
2421,181229.58217275082
2422,122107.27521827052
2423,148191.82801126837
2424,148191.82801126837
2425,148191.82801126837
2426,145042.29838458684
2427,148191.82801126837
2428,186814.6263353361
2429,122107.27521827052
2430,122107.27521827052
2431,122107.27521827052
2432,145042.29838458684
2433,145042.29838458684
2434,145042.29838458684
2435,145042.29838458684
2436,99734.05605666855
2437,122107.27521827052
2438,122107.27521827052
2439,122107.27521827052
2440,122107.27521827052
2441,145042.29838458684
2442,122107.27521827052
2443,122107.27521827052
2444,99734.05605666855
2445,99734.05605666855
2446,148191.82801126837
2447,291161.03822096775
2448,148191.82801126837
2449,99734.05605666855
2450,148191.82801126837
2451,99734.05605666855
2452,223956.46665997113
2453,99734.05605666855
2454,181229.58217275082
2455,99734.05605666855
2456,148191.82801126837
2457,99734.05605666855
2458,99734.05605666855
2459,122107.27521827052
2460,148191.82801126837
2461,99734.05605666855
2462,148191.82801126837
2463,99734.05605666855
2464,148191.82801126837
2465,99734.05605666855
2466,99734.05605666855
2467,186814.6263353361
2468,99734.05605666855
2469,122107.27521827052
2470,148191.82801126837
2471,223956.46665997113
2472,148191.82801126837
2473,122107.27521827052
2474,148191.82801126837
2475,223956.46665997113
2476,99734.05605666855
2477,122107.27521827052
2478,148191.82801126837
2479,122107.27521827052
2480,122107.27521827052
2481,145042.29838458684
2482,99734.05605666855
2483,122107.27521827052
2484,122107.27521827052
2485,122107.27521827052
2486,145042.29838458684
2487,148191.82801126837
2488,186814.6263353361
2489,122107.27521827052
2490,145042.29838458684
2491,99734.05605666855
2492,181229.58217275082
2493,99734.05605666855
2494,148191.82801126837
2495,99734.05605666855
2496,181229.58217275082
2497,148191.82801126837
2498,122107.27521827052
2499,99734.05605666855
2500,145042.29838458684
2501,145042.29838458684
2502,148191.82801126837
2503,122107.27521827052
2504,148191.82801126837
2505,223956.46665997113
2506,291161.03822096775
2507,291161.03822096775
2508,291161.03822096775
2509,186814.6263353361
2510,291161.03822096775
2511,186814.6263353361
2512,223956.46665997113
2513,223956.46665997113
2514,291161.03822096775
2515,145042.29838458684
2516,99734.05605666855
2517,122107.27521827052
2518,145042.29838458684
2519,223956.46665997113
2520,223956.46665997113
2521,186814.6263353361
2522,223956.46665997113
2523,122107.27521827052
2524,145042.29838458684
2525,122107.27521827052
2526,145042.29838458684
2527,122107.27521827052
2528,122107.27521827052
2529,122107.27521827052
2530,99734.05605666855
2531,186814.6263353361
2532,223956.46665997113
2533,223956.46665997113
2534,291161.03822096775
2535,291161.03822096775
2536,223956.46665997113
2537,291161.03822096775
2538,186814.6263353361
2539,186814.6263353361
2540,145042.29838458684
2541,186814.6263353361
2542,181229.58217275082
2543,122107.27521827052
2544,145042.29838458684
2545,122107.27521827052
2546,145042.29838458684
2547,122107.27521827052
2548,181229.58217275082
2549,181229.58217275082
2550,291161.03822096775
2551,99734.05605666855
2552,122107.27521827052
2553,99734.05605666855
2554,145042.29838458684
2555,99734.05605666855
2556,99734.05605666855
2557,122107.27521827052
2558,148191.82801126837
2559,148191.82801126837
2560,99734.05605666855
2561,186814.6263353361
2562,148191.82801126837
2563,148191.82801126837
2564,223956.46665997113
2565,99734.05605666855
2566,148191.82801126837
2567,99734.05605666855
2568,181229.58217275082
2569,181229.58217275082
2570,99734.05605666855
2571,148191.82801126837
2572,291161.03822096775
2573,223956.46665997113
2574,291161.03822096775
2575,99734.05605666855
2576,148191.82801126837
2577,148191.82801126837
2578,122107.27521827052
2579,99734.05605666855
2580,148191.82801126837
2581,145042.29838458684
2582,122107.27521827052
2583,291161.03822096775
2584,122107.27521827052
2585,181229.58217275082
2586,186814.6263353361
2587,186814.6263353361
2588,186814.6263353361
2589,122107.27521827052
2590,186814.6263353361
2591,181229.58217275082
2592,186814.6263353361
2593,291161.03822096775
2594,186814.6263353361
2595,291161.03822096775
2596,291161.03822096775
2597,181229.58217275082
2598,223956.46665997113
2599,291161.03822096775
2600,181229.58217275082
2601,122107.27521827052
2602,99734.05605666855
2603,99734.05605666855
2604,99734.05605666855
2605,99734.05605666855
2606,122107.27521827052
2607,145042.29838458684
2608,181229.58217275082
2609,181229.58217275082
2610,99734.05605666855
2611,148191.82801126837
2612,145042.29838458684
2613,122107.27521827052
2614,122107.27521827052
2615,145042.29838458684
2616,145042.29838458684
2617,148191.82801126837
2618,148191.82801126837
2619,223956.46665997113
2620,181229.58217275082
2621,181229.58217275082
2622,181229.58217275082
2623,291161.03822096775
2624,223956.46665997113
2625,291161.03822096775
2626,145042.29838458684
2627,291161.03822096775
2628,291161.03822096775
2629,291161.03822096775
2630,291161.03822096775
2631,291161.03822096775
2632,291161.03822096775
2633,291161.03822096775
2634,291161.03822096775
2635,122107.27521827052
2636,223956.46665997113
2637,186814.6263353361
2638,223956.46665997113
2639,181229.58217275082
2640,145042.29838458684
2641,122107.27521827052
2642,181229.58217275082
2643,99734.05605666855
2644,99734.05605666855
2645,99734.05605666855
2646,99734.05605666855
2647,99734.05605666855
2648,145042.29838458684
2649,181229.58217275082
2650,186814.6263353361
2651,181229.58217275082
2652,291161.03822096775
2653,291161.03822096775
2654,223956.46665997113
2655,291161.03822096775
2656,291161.03822096775
2657,291161.03822096775
2658,291161.03822096775
2659,291161.03822096775
2660,291161.03822096775
2661,291161.03822096775
2662,291161.03822096775
2663,291161.03822096775
2664,291161.03822096775
2665,291161.03822096775
2666,291161.03822096775
2667,181229.58217275082
2668,186814.6263353361
2669,145042.29838458684
2670,291161.03822096775
2671,186814.6263353361
2672,186814.6263353361
2673,186814.6263353361
2674,186814.6263353361
2675,186814.6263353361
2676,186814.6263353361
2677,181229.58217275082
2678,223956.46665997113
2679,291161.03822096775
2680,291161.03822096775
2681,291161.03822096775
2682,291161.03822096775
2683,291161.03822096775
2684,291161.03822096775
2685,291161.03822096775
2686,291161.03822096775
2687,291161.03822096775
2688,291161.03822096775
2689,291161.03822096775
2690,291161.03822096775
2691,181229.58217275082
2692,145042.29838458684
2693,186814.6263353361
2694,145042.29838458684
2695,186814.6263353361
2696,186814.6263353361
2697,181229.58217275082
2698,181229.58217275082
2699,181229.58217275082
2700,145042.29838458684
2701,99734.05605666855
2702,122107.27521827052
2703,181229.58217275082
2704,122107.27521827052
2705,122107.27521827052
2706,122107.27521827052
2707,122107.27521827052
2708,145042.29838458684
2709,122107.27521827052
2710,122107.27521827052
2711,223956.46665997113
2712,291161.03822096775
2713,186814.6263353361
2714,186814.6263353361
2715,148191.82801126837
2716,186814.6263353361
2717,223956.46665997113
2718,291161.03822096775
2719,145042.29838458684
2720,186814.6263353361
2721,145042.29838458684
2722,181229.58217275082
2723,122107.27521827052
2724,122107.27521827052
2725,145042.29838458684
2726,145042.29838458684
2727,181229.58217275082
2728,181229.58217275082
2729,181229.58217275082
2730,145042.29838458684
2731,122107.27521827052
